a280,Reverse,First Fit,35055,2980,1098,0.47
a280,Reverse,Best Fit,35055,2906,318,3.577
a280,Reverse,Worst Fit,35055,2999,30611,574.893
a280,Reverse,First Fit,32001,2845,1133,0.59
a280,Reverse,Best Fit,32001,2899,301,3.395
a280,Reverse,Worst Fit,32001,2881,27631,483.457
a280,Reverse,First Fit,34417,2947,1137,0.47
a280,Reverse,Best Fit,34417,2798,309,3.443
a280,Reverse,Worst Fit,34417,3105,29903,577.480
a280,Reverse,First Fit,33913,3044,1164,0.43
a280,Reverse,Best Fit,33913,2789,308,3.565
a280,Reverse,Worst Fit,33913,2954,29538,537.790
a280,Reverse,First Fit,34403,3033,1027,0.41
a280,Reverse,Best Fit,34403,2916,300,3.370
a280,Reverse,Worst Fit,34403,3152,29961,553.393
a280,Reverse,First Fit,34604,2963,1133,0.48
a280,Reverse,Best Fit,34604,2710,324,3.713
a280,Reverse,Worst Fit,34604,3117,30129,558.15
a280,Reverse,First Fit,32981,2896,1129,0.42
a280,Reverse,Best Fit,32981,2804,312,3.569
a280,Reverse,Worst Fit,32981,2976,28548,508.757
a280,Reverse,First Fit,34871,2941,1160,0.54
a280,Reverse,Best Fit,34871,2801,309,3.613
a280,Reverse,Worst Fit,34871,3008,30448,565.151
a280,Reverse,First Fit,33720,2966,1053,0.42
a280,Reverse,Best Fit,33720,2906,305,3.337
a280,Reverse,Worst Fit,33720,2976,29289,527.456
a280,Reverse,First Fit,32342,2930,1089,0.54
a280,Reverse,Best Fit,32342,2872,318,3.577
a280,Reverse,Worst Fit,32342,2924,27906,486.590
a280,Reverse,First Fit,34050,2812,1148,0.46
a280,Reverse,Best Fit,34050,2816,305,3.380
a280,Reverse,Worst Fit,34050,2998,29660,539.316
a280,Reverse,First Fit,34366,2951,1192,0.49
a280,Reverse,Best Fit,34366,2863,311,3.440
a280,Reverse,Worst Fit,34366,2995,29870,544.284
a280,Reverse,First Fit,34451,2968,1106,0.47
a280,Reverse,Best Fit,34451,2796,296,3.321
a280,Reverse,Worst Fit,34451,3042,30077,550.734
a280,Reverse,First Fit,34449,2949,1142,0.45
a280,Reverse,Best Fit,34449,2918,310,3.605
a280,Reverse,Worst Fit,34449,3006,30022,555.40
a280,Reverse,First Fit,33407,2923,1120,0.49
a280,Reverse,Best Fit,33407,2724,322,3.468
a280,Reverse,Worst Fit,33407,2904,29028,519.217
a280,Reverse,First Fit,34152,3031,1100,0.44
a280,Reverse,Best Fit,34152,2802,328,3.719
a280,Reverse,Worst Fit,34152,3041,29677,539.476
a280,Reverse,First Fit,32912,3011,1058,0.42
a280,Reverse,Best Fit,32912,2831,308,3.475
a280,Reverse,Worst Fit,32912,2994,28542,504.16
a280,Reverse,First Fit,34558,2938,1138,0.48
a280,Reverse,Best Fit,34558,2838,321,3.499
a280,Reverse,Worst Fit,34558,3035,30106,544.935
a280,Reverse,First Fit,32856,2947,1108,0.55
a280,Reverse,Best Fit,32856,2826,324,3.457
a280,Reverse,Worst Fit,32856,2954,28460,492.349
a280,Reverse,First Fit,35413,2988,1140,0.39
a280,Reverse,Best Fit,35413,2833,321,3.581
a280,Reverse,Worst Fit,35413,2903,30934,576.902
a280,Reverse,First Fit,33325,2940,1087,0.53
a280,Reverse,Best Fit,33325,2909,318,3.433
a280,Reverse,Worst Fit,33325,3127,28931,507.625
a280,Reverse,First Fit,34983,3017,1069,0.51
a280,Reverse,Best Fit,34983,2926,310,3.482
a280,Reverse,Worst Fit,34983,3050,30650,560.187
a280,Reverse,First Fit,34309,2898,1127,0.52
a280,Reverse,Best Fit,34309,2938,308,3.425
a280,Reverse,Worst Fit,34309,3012,29889,539.742
a280,Reverse,First Fit,33743,2927,1114,0.49
a280,Reverse,Best Fit,33743,2785,320,3.464
a280,Reverse,Worst Fit,33743,3106,29319,521.169
a280,Reverse,First Fit,34012,3019,1086,0.41
a280,Reverse,Best Fit,34012,2817,330,3.568
a280,Reverse,Worst Fit,34012,3004,29624,529.506
a280,Reverse,First Fit,33513,2938,1079,0.51
a280,Reverse,Best Fit,33513,2966,293,3.223
a280,Reverse,Worst Fit,33513,3035,29032,513.547
a280,Reverse,First Fit,33710,2875,1163,0.45
a280,Reverse,Best Fit,33710,2862,287,3.225
a280,Reverse,Worst Fit,33710,3037,29303,517.376
a280,Reverse,First Fit,33795,2961,1128,0.57
a280,Reverse,Best Fit,33795,2927,298,3.313
a280,Reverse,Worst Fit,33795,2994,29456,520.947
a280,Reverse,First Fit,36096,2993,1129,0.45
a280,Reverse,Best Fit,36096,2885,310,3.554
a280,Reverse,Worst Fit,36096,2992,31588,597.176
a280,Reverse,First Fit,34575,2934,1140,0.47
a280,Reverse,Best Fit,34575,2909,303,3.394
a280,Reverse,Worst Fit,34575,3138,30138,545.236
a280,Reverse,First Fit,34405,2942,1039,0.46
a280,Reverse,Best Fit,34405,2934,312,3.469
a280,Reverse,Worst Fit,34405,2980,29914,538.913
a280,Reverse,First Fit,32595,2960,1074,0.43
a280,Reverse,Best Fit,32595,2931,309,3.323
a280,Reverse,Worst Fit,32595,2954,28105,485.298
a280,Reverse,First Fit,33098,2962,1092,0.48
a280,Reverse,Best Fit,33098,2881,296,3.217
a280,Reverse,Worst Fit,33098,3116,28544,495.357
a280,Reverse,First Fit,31660,2933,1027,0.45
a280,Reverse,Best Fit,31660,2908,301,3.215
a280,Reverse,Worst Fit,31660,3061,27203,455.320
a280,Reverse,First Fit,34852,2908,1064,0.49
a280,Reverse,Best Fit,34852,2869,306,3.427
a280,Reverse,Worst Fit,34852,2969,30455,600.575
a280,Reverse,First Fit,34783,2893,1162,0.60
a280,Reverse,Best Fit,34783,2888,301,3.781
a280,Reverse,Worst Fit,34783,3028,30319,572.766
a280,Reverse,First Fit,32857,2994,1137,0.47
a280,Reverse,Best Fit,32857,2888,327,3.470
a280,Reverse,Worst Fit,32857,3010,28492,492.257
a280,Reverse,First Fit,33222,2977,1060,0.44
a280,Reverse,Best Fit,33222,2805,306,3.435
a280,Reverse,Worst Fit,33222,2973,28838,522.199
a280,Reverse,First Fit,33078,3072,1086,0.45
a280,Reverse,Best Fit,33078,2928,307,3.646
a280,Reverse,Worst Fit,33078,3021,28654,535.970
a280,Reverse,First Fit,34868,2931,1074,0.59
a280,Reverse,Best Fit,34868,2846,298,3.613
a280,Reverse,Worst Fit,34868,2994,30410,594.999
a280,Reverse,First Fit,34093,2982,1122,0.52
a280,Reverse,Best Fit,34093,2973,309,3.595
a280,Reverse,Worst Fit,34093,3033,29677,563.179
a280,Reverse,First Fit,32895,2982,1023,0.44
a280,Reverse,Best Fit,32895,2798,305,3.591
a280,Reverse,Worst Fit,32895,3008,28453,511.639
a280,Reverse,First Fit,34590,3016,1133,0.66
a280,Reverse,Best Fit,34590,2861,317,4.690
a280,Reverse,Worst Fit,34590,2924,30141,576.74
a280,Reverse,First Fit,33913,2926,1072,0.58
a280,Reverse,Best Fit,33913,2870,305,3.529
a280,Reverse,Worst Fit,33913,2943,29456,566.401
a280,Reverse,First Fit,36143,2918,1096,0.53
a280,Reverse,Best Fit,36143,2934,314,3.709
a280,Reverse,Worst Fit,36143,3005,31717,609.240
a280,Reverse,First Fit,32792,2967,1116,0.52
a280,Reverse,Best Fit,32792,2925,291,3.249
a280,Reverse,Worst Fit,32792,3081,28366,498.293
a280,Reverse,First Fit,34482,2934,1147,0.62
a280,Reverse,Best Fit,34482,2848,300,3.490
a280,Reverse,Worst Fit,34482,3086,30062,552.490
a280,Reverse,First Fit,34935,2895,1087,0.65
a280,Reverse,Best Fit,34935,2883,310,3.564
a280,Reverse,Worst Fit,34935,3020,30541,566.625
a280,Reverse,First Fit,34586,3014,1135,0.47
a280,Reverse,Best Fit,34586,2998,314,3.612
a280,Reverse,Worst Fit,34586,3028,30097,555.558
a280,Reverse,First Fit,33301,2917,1082,0.63
a280,Reverse,Best Fit,33301,2822,313,3.537
a280,Reverse,Worst Fit,33301,2996,28900,515.467
a280,Reverse,First Fit,31368,3032,964,0.52
a280,Reverse,Best Fit,31368,2861,293,3.242
a280,Reverse,Worst Fit,31368,3005,26937,456.443
a280,Reverse,First Fit,32742,3107,1056,0.50
a280,Reverse,Best Fit,32742,2864,301,3.463
a280,Reverse,Worst Fit,32742,2984,28386,499.398
a280,Reverse,First Fit,34387,2957,1106,0.70
a280,Reverse,Best Fit,34387,2989,294,3.403
a280,Reverse,Worst Fit,34387,2931,29969,582.394
a280,Reverse,First Fit,34395,2794,1104,0.61
a280,Reverse,Best Fit,34395,2863,309,3.538
a280,Reverse,Worst Fit,34395,3070,30052,552.371
a280,Reverse,First Fit,34562,2990,1130,0.48
a280,Reverse,Best Fit,34562,2878,321,3.726
a280,Reverse,Worst Fit,34562,3025,30142,560.463
a280,Reverse,First Fit,34328,3008,1124,0.66
a280,Reverse,Best Fit,34328,2941,306,3.656
a280,Reverse,Worst Fit,34328,2979,29847,549.773
a280,Reverse,First Fit,33477,3019,1063,0.47
a280,Reverse,Best Fit,33477,2907,312,3.574
a280,Reverse,Worst Fit,33477,2955,29117,524.450
a280,Reverse,First Fit,34171,3016,1092,0.52
a280,Reverse,Best Fit,34171,2826,309,3.689
a280,Reverse,Worst Fit,34171,2938,29823,545.487
a280,Reverse,First Fit,34541,2888,1139,0.54
a280,Reverse,Best Fit,34541,2890,312,3.602
a280,Reverse,Worst Fit,34541,2948,30209,559.566
a280,Reverse,First Fit,35030,3092,1067,0.53
a280,Reverse,Best Fit,35030,2852,306,3.661
a280,Reverse,Worst Fit,35030,2936,30685,572.682
a280,Reverse,First Fit,33325,2952,1152,0.48
a280,Reverse,Best Fit,33325,2791,301,3.387
a280,Reverse,Worst Fit,33325,3005,28976,517.877
a280,Reverse,First Fit,33602,2880,1132,0.54
a280,Reverse,Best Fit,33602,2822,316,3.567
a280,Reverse,Worst Fit,33602,2967,29326,527.924
a280,Reverse,First Fit,34158,2929,1069,0.43
a280,Reverse,Best Fit,34158,2827,307,3.384
a280,Reverse,Worst Fit,34158,3057,29777,537.305
a280,Reverse,First Fit,33510,3013,1087,0.46
a280,Reverse,Best Fit,33510,2859,310,3.496
a280,Reverse,Worst Fit,33510,3029,28989,520.31
a280,Reverse,First Fit,34049,3024,1094,0.48
a280,Reverse,Best Fit,34049,2872,295,3.272
a280,Reverse,Worst Fit,34049,2965,29552,535.386
a280,Reverse,First Fit,34522,2998,1142,0.48
a280,Reverse,Best Fit,34522,2858,325,3.590
a280,Reverse,Worst Fit,34522,2999,30058,551.835
a280,Reverse,First Fit,33483,3006,1116,0.43
a280,Reverse,Best Fit,33483,2920,300,3.330
a280,Reverse,Worst Fit,33483,3038,28992,519.469
a280,Reverse,First Fit,33070,2977,1096,0.59
a280,Reverse,Best Fit,33070,2897,305,3.517
a280,Reverse,Worst Fit,33070,2961,28735,509.915
a280,Reverse,First Fit,34677,2918,1141,0.52
a280,Reverse,Best Fit,34677,2846,307,3.663
a280,Reverse,Worst Fit,34677,3048,30151,570.363
a280,Reverse,First Fit,36601,2938,1152,0.58
a280,Reverse,Best Fit,36601,2860,305,3.650
a280,Reverse,Worst Fit,36601,2839,32289,637.195
a280,Reverse,First Fit,36006,2925,1105,0.55
a280,Reverse,Best Fit,36006,2893,316,3.782
a280,Reverse,Worst Fit,36006,2960,31601,667.401
ali535,Reverse,First Fit,13302,208,1331,0.166
ali535,Reverse,Best Fit,13302,214,394,23.506
ali535,Reverse,Worst Fit,13302,208,6383,463.39
ali535,Reverse,First Fit,13606,208,1305,0.133
ali535,Reverse,Best Fit,13606,208,414,22.986
ali535,Reverse,Worst Fit,13606,208,6533,453.25
ali535,Reverse,First Fit,13166,208,1301,0.155
ali535,Reverse,Best Fit,13166,208,396,21.871
ali535,Reverse,Worst Fit,13166,208,6330,429.649
ali535,Reverse,First Fit,13080,208,1288,0.137
ali535,Reverse,Best Fit,13080,208,410,22.299
ali535,Reverse,Worst Fit,13080,208,6280,424.558
ali535,Reverse,First Fit,13376,208,1335,0.127
ali535,Reverse,Best Fit,13376,208,406,22.558
ali535,Reverse,Worst Fit,13376,208,6413,439.145
ali535,Reverse,First Fit,12798,208,1277,0.142
ali535,Reverse,Best Fit,12798,208,402,22.200
ali535,Reverse,Worst Fit,12798,208,6145,411.584
ali535,Reverse,First Fit,13476,208,1364,0.133
ali535,Reverse,Best Fit,13476,208,401,22.252
ali535,Reverse,Worst Fit,13476,208,6479,443.51
ali535,Reverse,First Fit,12982,208,1329,0.136
ali535,Reverse,Best Fit,12982,208,397,21.900
ali535,Reverse,Worst Fit,12982,208,6242,423.576
ali535,Reverse,First Fit,13822,208,1322,0.175
ali535,Reverse,Best Fit,13822,208,396,22.273
ali535,Reverse,Worst Fit,13822,212,6632,463.688
ali535,Reverse,First Fit,12728,208,1365,0.155
ali535,Reverse,Best Fit,12728,210,407,22.130
ali535,Reverse,Worst Fit,12728,208,6107,408.139
ali535,Reverse,First Fit,13660,208,1344,0.137
ali535,Reverse,Best Fit,13660,208,409,22.994
ali535,Reverse,Worst Fit,13660,208,6570,454.919
ali535,Reverse,First Fit,13412,208,1322,0.143
ali535,Reverse,Best Fit,13412,208,398,22.198
ali535,Reverse,Worst Fit,13412,208,6449,443.511
ali535,Reverse,First Fit,13328,208,1304,0.159
ali535,Reverse,Best Fit,13328,208,403,22.611
ali535,Reverse,Worst Fit,13328,208,6400,441.794
ali535,Reverse,First Fit,13162,208,1312,0.152
ali535,Reverse,Best Fit,13162,208,408,22.689
ali535,Reverse,Worst Fit,13162,208,6317,428.937
ali535,Reverse,First Fit,13286,208,1320,0.149
ali535,Reverse,Best Fit,13286,208,412,22.975
ali535,Reverse,Worst Fit,13286,208,6383,445.656
ali535,Reverse,First Fit,13152,208,1342,0.131
ali535,Reverse,Best Fit,13152,208,392,21.964
ali535,Reverse,Worst Fit,13152,208,6314,430.968
ali535,Reverse,First Fit,13540,208,1358,0.172
ali535,Reverse,Best Fit,13540,208,403,22.466
ali535,Reverse,Worst Fit,13540,208,6507,449.286
ali535,Reverse,First Fit,13258,208,1324,0.159
ali535,Reverse,Best Fit,13258,210,401,22.82
ali535,Reverse,Worst Fit,13258,208,6351,427.472
ali535,Reverse,First Fit,13150,208,1282,0.150
ali535,Reverse,Best Fit,13150,208,409,23.82
ali535,Reverse,Worst Fit,13150,208,6321,440.746
ali535,Reverse,First Fit,12942,208,1294,0.146
ali535,Reverse,Best Fit,12942,208,395,21.636
ali535,Reverse,Worst Fit,12942,208,6205,409.820
ali535,Reverse,First Fit,13502,208,1322,0.121
ali535,Reverse,Best Fit,13502,208,409,22.710
ali535,Reverse,Worst Fit,13502,208,6492,465.63
ali535,Reverse,First Fit,12898,208,1294,0.138
ali535,Reverse,Best Fit,12898,208,398,23.150
ali535,Reverse,Worst Fit,12898,208,6204,437.485
ali535,Reverse,First Fit,13476,208,1355,0.126
ali535,Reverse,Best Fit,13476,208,391,23.17
ali535,Reverse,Worst Fit,13476,208,6485,461.304
ali535,Reverse,First Fit,12944,208,1328,0.181
ali535,Reverse,Best Fit,12944,208,401,23.370
ali535,Reverse,Worst Fit,12944,208,6212,468.584
att48,Reverse,First Fit,158491,33851,125,0.18
att48,Reverse,Best Fit,158491,35103,45,0.17
att48,Reverse,Worst Fit,158491,34854,5038,1.954
att48,Reverse,First Fit,145737,36683,119,0.1
att48,Reverse,Best Fit,145737,34514,42,0.12
att48,Reverse,Worst Fit,145737,35483,4515,1.552
att48,Reverse,First Fit,151459,34516,128,0.0
att48,Reverse,Best Fit,151459,34237,41,0.12
att48,Reverse,Worst Fit,151459,37422,5088,1.749
att48,Reverse,First Fit,144947,36278,99,0.1
att48,Reverse,Best Fit,144947,35021,38,0.10
att48,Reverse,Worst Fit,144947,35618,4137,1.374
att48,Reverse,First Fit,148567,36051,123,0.1
att48,Reverse,Best Fit,148567,34773,48,0.12
att48,Reverse,Worst Fit,148567,35360,4636,1.530
att48,Reverse,First Fit,155007,35199,120,0.1
att48,Reverse,Best Fit,155007,35287,41,0.11
att48,Reverse,Worst Fit,155007,36014,4868,1.682
att48,Reverse,First Fit,152484,35125,133,0.1
att48,Reverse,Best Fit,152484,38357,41,0.11
att48,Reverse,Worst Fit,152484,34567,4648,1.551
att48,Reverse,First Fit,161204,34522,132,0.1
att48,Reverse,Best Fit,161204,34166,39,0.11
att48,Reverse,Worst Fit,161204,36833,5489,1.889
att48,Reverse,First Fit,164852,36852,148,0.1
att48,Reverse,Best Fit,164852,34541,45,0.13
att48,Reverse,Worst Fit,164852,33809,5723,2.26
att48,Reverse,First Fit,167089,35377,138,0.1
att48,Reverse,Best Fit,167089,34373,45,0.13
att48,Reverse,Worst Fit,167089,35705,5765,2.21
att48,Reverse,First Fit,167159,34564,122,0.1
att48,Reverse,Best Fit,167159,35252,47,0.13
att48,Reverse,Worst Fit,167159,35076,6223,2.186
att48,Reverse,First Fit,141072,34873,129,0.1
att48,Reverse,Best Fit,141072,34810,41,0.11
att48,Reverse,Worst Fit,141072,36597,4015,1.358
att48,Reverse,First Fit,164202,35697,119,0.1
att48,Reverse,Best Fit,164202,34632,42,0.11
att48,Reverse,Worst Fit,164202,35579,5826,2.48
att48,Reverse,First Fit,165396,34791,137,0.1
att48,Reverse,Best Fit,165396,34498,45,0.12
att48,Reverse,Worst Fit,165396,36375,5917,2.35
att48,Reverse,First Fit,166967,34506,133,0.1
att48,Reverse,Best Fit,166967,35700,46,0.12
att48,Reverse,Worst Fit,166967,34761,6109,2.113
att48,Reverse,First Fit,162176,33934,130,0.1
att48,Reverse,Best Fit,162176,34786,45,0.13
att48,Reverse,Worst Fit,162176,35574,5512,1.882
att48,Reverse,First Fit,137984,35415,93,0.1
att48,Reverse,Best Fit,137984,35029,40,0.11
att48,Reverse,Worst Fit,137984,37057,3895,1.242
att48,Reverse,First Fit,174493,34124,153,0.1
att48,Reverse,Best Fit,174493,34560,42,0.12
att48,Reverse,Worst Fit,174493,34689,7142,2.600
att48,Reverse,First Fit,178443,35981,142,0.3
att48,Reverse,Best Fit,178443,34618,46,0.19
att48,Reverse,Worst Fit,178443,34534,6737,2.422
att48,Reverse,First Fit,156172,34926,128,0.1
att48,Reverse,Best Fit,156172,34869,44,0.12
att48,Reverse,Worst Fit,156172,35245,5151,1.767
att48,Reverse,First Fit,167389,34791,144,0.1
att48,Reverse,Best Fit,167389,35111,48,0.13
att48,Reverse,Worst Fit,167389,36747,6208,2.168
att48,Reverse,First Fit,145562,35292,134,0.1
att48,Reverse,Best Fit,145562,35160,49,0.13
att48,Reverse,Worst Fit,145562,35288,4083,1.315
att48,Reverse,First Fit,169682,35864,136,0.1
att48,Reverse,Best Fit,169682,35324,43,0.12
att48,Reverse,Worst Fit,169682,34266,6042,2.115
att48,Reverse,First Fit,163721,35322,125,0.0
att48,Reverse,Best Fit,163721,36607,45,0.12
att48,Reverse,Worst Fit,163721,35669,5622,1.938
att48,Reverse,First Fit,158588,36801,137,0.1
att48,Reverse,Best Fit,158588,34599,47,0.13
att48,Reverse,Worst Fit,158588,35417,5546,1.931
att48,Reverse,First Fit,131565,35857,131,0.1
att48,Reverse,Best Fit,131565,35655,44,0.12
att48,Reverse,Worst Fit,131565,34559,3794,1.210
att48,Reverse,First Fit,140458,36010,128,0.0
att48,Reverse,Best Fit,140458,35072,42,0.11
att48,Reverse,Worst Fit,140458,35910,3943,1.267
att48,Reverse,First Fit,155845,34735,126,0.1
att48,Reverse,Best Fit,155845,34742,44,0.12
att48,Reverse,Worst Fit,155845,34228,4784,1.591
att48,Reverse,First Fit,143278,35936,127,0.1
att48,Reverse,Best Fit,143278,36136,44,0.12
att48,Reverse,Worst Fit,143278,34808,4268,1.390
att48,Reverse,First Fit,161868,34905,133,0.1
att48,Reverse,Best Fit,161868,35446,44,0.12
att48,Reverse,Worst Fit,161868,34705,5522,1.873
att48,Reverse,First Fit,153686,36386,126,0.0
att48,Reverse,Best Fit,153686,34658,43,0.12
att48,Reverse,Worst Fit,153686,34573,4930,1.611
att48,Reverse,First Fit,165124,35162,144,0.1
att48,Reverse,Best Fit,165124,34044,50,0.14
att48,Reverse,Worst Fit,165124,37353,6463,2.247
att48,Reverse,First Fit,156386,35116,141,0.1
att48,Reverse,Best Fit,156386,34615,43,0.12
att48,Reverse,Worst Fit,156386,35215,5403,1.823
att48,Reverse,First Fit,160770,34429,131,0.1
att48,Reverse,Best Fit,160770,35772,44,0.12
att48,Reverse,Worst Fit,160770,36653,5343,1.830
att48,Reverse,First Fit,158801,36445,112,0.1
att48,Reverse,Best Fit,158801,35201,45,0.12
att48,Reverse,Worst Fit,158801,34475,5437,1.833
